Time;S&P
19.12.2019 17:55;3200,93
19.12.2019 18:00;3201,87
19.12.2019 18:05;3202,15
19.12.2019 18:10;3202,3
19.12.2019 18:15;3203,18
19.12.2019 18:20;3202,52
19.12.2019 18:25;3202,34
19.12.2019 18:30;3201,82
19.12.2019 18:35;3202
19.12.2019 18:40;3201,06
19.12.2019 18:45;3201,05
19.12.2019 18:50;3200,82
19.12.2019 18:55;3201,03
19.12.2019 19:00;3200,51
19.12.2019 19:05;3201,08
19.12.2019 19:10;3201,33
19.12.2019 19:15;3202,46
19.12.2019 19:20;3201,9
19.12.2019 19:25;3202,12
19.12.2019 19:30;3202,67
19.12.2019 19:35;3203,33
19.12.2019 19:40;3203,33
19.12.2019 19:45;3203,76
19.12.2019 19:50;3203,21
19.12.2019 19:55;3203,88
19.12.2019 20:00;3203,68
19.12.2019 20:05;3204,08
19.12.2019 20:10;3204,74
19.12.2019 20:15;3204,44
19.12.2019 20:20;3204,86
19.12.2019 20:25;3204,97
19.12.2019 20:30;3205,17
19.12.2019 20:35;3205,16
19.12.2019 20:40;3205,22
19.12.2019 20:45;3205,2
19.12.2019 20:50;3204,11
19.12.2019 20:55;3204,47
19.12.2019 21:00;3204,62
19.12.2019 21:05;3203,3
19.12.2019 21:10;3202,86
19.12.2019 21:15;3203,15
19.12.2019 21:20;3202,48
19.12.2019 21:25;3201,98
19.12.2019 21:30;3202,43
19.12.2019 21:35;3201,3
19.12.2019 21:40;3202,59
19.12.2019 21:45;3201,4
19.12.2019 21:50;3202,76
19.12.2019 21:55;3205,3
19.12.2019 22:00;3205,38
19.12.2019 22:05;3205,37
19.12.2019 22:10;3205,37
20.12.2019 15:30;3219,48
20.12.2019 15:35;3218,66
20.12.2019 15:40;3217,64
20.12.2019 15:45;3218,07
20.12.2019 15:50;3217,8
20.12.2019 15:55;3217,66
20.12.2019 16:00;3219,03
20.12.2019 16:05;3218,34
20.12.2019 16:10;3217,35
20.12.2019 16:15;3217,96
20.12.2019 16:20;3218,74
20.12.2019 16:25;3219,78
20.12.2019 16:30;3220,41
20.12.2019 16:35;3219,6
20.12.2019 16:40;3220,49
20.12.2019 16:45;3221,05
20.12.2019 16:50;3220,68
20.12.2019 16:55;3220,8
20.12.2019 17:00;3222,14
20.12.2019 17:05;3222,87
20.12.2019 17:10;3223,43
20.12.2019 17:15;3223,56
20.12.2019 17:20;3223,03
20.12.2019 17:25;3222,74
20.12.2019 17:30;3224,93
20.12.2019 17:35;3223,92
20.12.2019 17:40;3223,78
20.12.2019 17:45;3223,61
20.12.2019 17:50;3223,91
20.12.2019 17:55;3222,96
20.12.2019 18:00;3222,43
20.12.2019 18:05;3222,06
20.12.2019 18:10;3222,21
20.12.2019 18:15;3222,11
20.12.2019 18:20;3222,09
20.12.2019 18:25;3223,03
20.12.2019 18:30;3222,64
20.12.2019 18:35;3222,62
20.12.2019 18:40;3223,49
20.12.2019 18:45;3222,99
20.12.2019 18:50;3223,01
20.12.2019 18:55;3222,78
20.12.2019 19:00;3223,02
20.12.2019 19:05;3223,75
20.12.2019 19:10;3223,54
20.12.2019 19:15;3223,8
20.12.2019 19:20;3223,92
20.12.2019 19:25;3222,97
20.12.2019 19:30;3223,13
20.12.2019 19:35;3223,06
20.12.2019 19:40;3222,56
20.12.2019 19:45;3222,81
20.12.2019 19:50;3222,33
20.12.2019 19:55;3222,17
20.12.2019 20:00;3221,34
20.12.2019 20:05;3221,54
20.12.2019 20:10;3221,87
20.12.2019 20:15;3221,77
20.12.2019 20:20;3221,54
20.12.2019 20:25;3221,85
20.12.2019 20:30;3222,03
20.12.2019 20:35;3221,9
20.12.2019 20:40;3223,16
20.12.2019 20:45;3223,93
20.12.2019 20:50;3225,21
20.12.2019 20:55;3224,9
20.12.2019 21:00;3223,78
20.12.2019 21:05;3223,32
20.12.2019 21:10;3222,93
20.12.2019 21:15;3223,64
20.12.2019 21:20;3222,97
20.12.2019 21:25;3222,88
20.12.2019 21:30;3222,89
20.12.2019 21:35;3222,45
20.12.2019 21:40;3221,61
20.12.2019 21:45;3221,24
20.12.2019 21:50;3222,51
20.12.2019 21:55;3220,92
20.12.2019 22:00;3221,21
20.12.2019 22:05;3221,23
20.12.2019 22:10;3221,22
23.12.2019 15:30;3226,14
23.12.2019 15:35;3224,21
23.12.2019 15:40;3223,78
23.12.2019 15:45;3224,62
23.12.2019 15:50;3224,83
23.12.2019 15:55;3224,79
23.12.2019 16:00;3225,12
23.12.2019 16:05;3224,4
23.12.2019 16:10;3225,13
23.12.2019 16:15;3226,29
23.12.2019 16:20;3225,81
23.12.2019 16:25;3225,17
23.12.2019 16:30;3225,02
23.12.2019 16:35;3225,64
23.12.2019 16:40;3226,56
23.12.2019 16:45;3225,79
23.12.2019 16:50;3226,18
23.12.2019 16:55;3227,32
23.12.2019 17:00;3227,27
23.12.2019 17:05;3226,58
23.12.2019 17:10;3226,07
23.12.2019 17:15;3226,48
23.12.2019 17:20;3226,74
23.12.2019 17:25;3227,27
23.12.2019 17:30;3227,03
23.12.2019 17:35;3226,84
23.12.2019 17:40;3226,48
23.12.2019 17:45;3226,6
23.12.2019 17:50;3226,87
23.12.2019 17:55;3226,49
23.12.2019 18:00;3226,55
23.12.2019 18:05;3226,4
23.12.2019 18:10;3226,19
23.12.2019 18:15;3225,97
23.12.2019 18:20;3225,36
23.12.2019 18:25;3224,68
23.12.2019 18:30;3225,17
23.12.2019 18:35;3225,19
23.12.2019 18:40;3225,2
23.12.2019 18:45;3225,13
23.12.2019 18:50;3224,91
23.12.2019 18:55;3225,11
23.12.2019 19:00;3225,58
23.12.2019 19:05;3225,77
23.12.2019 19:10;3226,27
23.12.2019 19:15;3226,53
23.12.2019 19:20;3226,67
23.12.2019 19:25;3226,59
23.12.2019 19:30;3225,92
23.12.2019 19:35;3225,41
23.12.2019 19:40;3224,69
23.12.2019 19:45;3224,84
23.12.2019 19:50;3225,18
23.12.2019 19:55;3225,3
23.12.2019 20:00;3226,15
23.12.2019 20:05;3226,17
23.12.2019 20:10;3226,43
23.12.2019 20:15;3225,96
23.12.2019 20:20;3225,6
23.12.2019 20:25;3225,74
23.12.2019 20:30;3225,73
23.12.2019 20:35;3225,61
23.12.2019 20:40;3225,24
23.12.2019 20:45;3225,26
23.12.2019 20:50;3225,49
23.12.2019 20:55;3225,81
23.12.2019 21:00;3225,28
23.12.2019 21:05;3225,34
23.12.2019 21:10;3225,33
23.12.2019 21:15;3224,58
23.12.2019 21:20;3224,49
23.12.2019 21:25;3225,3
23.12.2019 21:30;3225,44
23.12.2019 21:35;3224,15
23.12.2019 21:40;3223,83
23.12.2019 21:45;3223,08
23.12.2019 21:50;3223,53
23.12.2019 21:55;3224,02
23.12.2019 22:00;3224,01
23.12.2019 22:05;3224,01
23.12.2019 22:10;3224,01
24.12.2019 15:30;3222,84
24.12.2019 15:35;3223,32
24.12.2019 15:40;3221,63
24.12.2019 15:45;3220,83
24.12.2019 15:50;3220,74
24.12.2019 15:55;3221,84
24.12.2019 16:00;3222,98
24.12.2019 16:05;3222,51
24.12.2019 16:10;3222,22
24.12.2019 16:15;3222,47
24.12.2019 16:20;3222,58
24.12.2019 16:25;3223,48
24.12.2019 16:30;3223,11
24.12.2019 16:35;3223,68
24.12.2019 16:40;3223,89
24.12.2019 16:45;3223,2
24.12.2019 16:50;3223,1
24.12.2019 16:55;3222,91
24.12.2019 17:00;3223,31
24.12.2019 17:05;3223,21
24.12.2019 17:10;3223,73
24.12.2019 17:15;3223,73
24.12.2019 17:20;3223,42
24.12.2019 17:25;3223,09
24.12.2019 17:30;3222,8
24.12.2019 17:35;3223,17
24.12.2019 17:40;3223,65
24.12.2019 17:45;3223,58
24.12.2019 17:50;3223,24
24.12.2019 17:55;3222,89
24.12.2019 18:00;3222,41
24.12.2019 18:05;3222,31
24.12.2019 18:10;3222,45
24.12.2019 18:15;3222,73
24.12.2019 18:20;3223,15
24.12.2019 18:25;3222,81
24.12.2019 18:30;3223,37
24.12.2019 18:35;3222,61
24.12.2019 18:40;3222,22
24.12.2019 18:45;3222,48
24.12.2019 18:50;3222,34
24.12.2019 18:55;3223,5
24.12.2019 19:00;3223,38
24.12.2019 19:05;3223,38
24.12.2019 19:10;3223,38
24.12.2019 19:15;3223,38
24.12.2019 21:15;3223,38
26.12.2019 15:30;3229,35
26.12.2019 15:35;3230,41
26.12.2019 15:40;3230,84
26.12.2019 15:45;3231,46
26.12.2019 15:50;3230,89
26.12.2019 15:55;3230,74
26.12.2019 16:00;3231,01
26.12.2019 16:05;3231,52
26.12.2019 16:10;3231,51
26.12.2019 16:15;3231,79
26.12.2019 16:20;3232,31
26.12.2019 16:25;3232,45
26.12.2019 16:30;3232,83
26.12.2019 16:35;3232,6
26.12.2019 16:40;3232,65
26.12.2019 16:45;3233,17
26.12.2019 16:50;3233,77
26.12.2019 16:55;3233,7
26.12.2019 17:00;3234,7
26.12.2019 17:05;3234,96
26.12.2019 17:10;3234,33
26.12.2019 17:15;3234,63
26.12.2019 17:20;3234,75
26.12.2019 17:25;3233,93
26.12.2019 17:30;3233,44
26.12.2019 17:35;3233,28
26.12.2019 17:40;3234,14
26.12.2019 17:45;3233,47
26.12.2019 17:50;3233,78
26.12.2019 17:55;3233,86
26.12.2019 18:00;3233,3
26.12.2019 18:05;3233
26.12.2019 18:10;3231,68
26.12.2019 18:15;3231,25
26.12.2019 18:20;3231,41
26.12.2019 18:25;3231,71
26.12.2019 18:30;3232,15
26.12.2019 18:35;3232,16
26.12.2019 18:40;3232,29
26.12.2019 18:45;3232,62
26.12.2019 18:50;3232,34
26.12.2019 18:55;3233,02
26.12.2019 19:00;3233,32
26.12.2019 19:05;3232,93
26.12.2019 19:10;3233,83
26.12.2019 19:15;3234,46
26.12.2019 19:20;3234,06
26.12.2019 19:25;3234,28
26.12.2019 19:30;3234,17
26.12.2019 19:35;3234,61
26.12.2019 19:40;3234,61
26.12.2019 19:45;3234,27
26.12.2019 19:50;3234,77
26.12.2019 19:55;3234,63
26.12.2019 20:00;3235,25
26.12.2019 20:05;3235,19
26.12.2019 20:10;3235,28
26.12.2019 20:15;3234,73
26.12.2019 20:20;3234,23
26.12.2019 20:25;3234,05
26.12.2019 20:30;3233,69
26.12.2019 20:35;3233,76
26.12.2019 20:40;3233,3
26.12.2019 20:45;3233,52
26.12.2019 20:50;3233,41
26.12.2019 20:55;3232,95
26.12.2019 21:00;3232,82
26.12.2019 21:05;3232,87
26.12.2019 21:10;3232,67
26.12.2019 21:15;3233,14
26.12.2019 21:20;3233,32
26.12.2019 21:25;3232,94
26.12.2019 21:30;3232,22
26.12.2019 21:35;3232,67
26.12.2019 21:40;3235,52
26.12.2019 21:45;3235,22
26.12.2019 21:50;3236,76
26.12.2019 21:55;3240,07
26.12.2019 22:00;3239,91
26.12.2019 22:05;3239,91
26.12.2019 22:10;3239,91
27.12.2019 15:30;3247,13
27.12.2019 15:35;3245,81
27.12.2019 15:40;3245,19
27.12.2019 15:45;3243,26
27.12.2019 15:50;3241,69
27.12.2019 15:55;3236,88
27.12.2019 16:00;3238,05
27.12.2019 16:05;3239,5
27.12.2019 16:10;3240,6
27.12.2019 16:15;3241,12
27.12.2019 16:20;3241,67
27.12.2019 16:25;3241,41
27.12.2019 16:30;3240,52
27.12.2019 16:35;3240,88
27.12.2019 16:40;3240,9
27.12.2019 16:45;3242,38
27.12.2019 16:50;3243,47
27.12.2019 16:55;3243,1
27.12.2019 17:00;3244,06
27.12.2019 17:05;3244,22
27.12.2019 17:10;3244,26
27.12.2019 17:15;3244,18
27.12.2019 17:20;3244,28
27.12.2019 17:25;3244,45
27.12.2019 17:30;3245,09
27.12.2019 17:35;3244,57
27.12.2019 17:40;3245,47
27.12.2019 17:45;3244,84
27.12.2019 17:50;3244,89
27.12.2019 17:55;3244,05
27.12.2019 18:00;3243,08
27.12.2019 18:05;3242,63
27.12.2019 18:10;3243,37
27.12.2019 18:15;3243,91
27.12.2019 18:20;3241,95
27.12.2019 18:25;3241,76
27.12.2019 18:30;3241,71
27.12.2019 18:35;3242,08
27.12.2019 18:40;3242,34
27.12.2019 18:45;3243,35
27.12.2019 18:50;3243,14
27.12.2019 18:55;3243,49
27.12.2019 19:00;3243,4
27.12.2019 19:05;3243,74
27.12.2019 19:10;3242,62
27.12.2019 19:15;3241,73
27.12.2019 19:20;3241,65
27.12.2019 19:25;3240,53
27.12.2019 19:30;3240,86
27.12.2019 19:35;3241,47
27.12.2019 19:40;3240,61
27.12.2019 19:45;3240,61
27.12.2019 19:50;3240,51
27.12.2019 19:55;3240,27
27.12.2019 20:00;3241,31
27.12.2019 20:05;3241,35
27.12.2019 20:10;3241,67
27.12.2019 20:15;3241,49
27.12.2019 20:20;3241,97
27.12.2019 20:25;3241,92
27.12.2019 20:30;3242,2
27.12.2019 20:35;3242,35
27.12.2019 20:40;3243,17
27.12.2019 20:45;3242,92
27.12.2019 20:50;3243,19
27.12.2019 20:55;3243,29
27.12.2019 21:00;3241,94
27.12.2019 21:05;3242,05
27.12.2019 21:10;3242,05
27.12.2019 21:15;3242,54
27.12.2019 21:20;3241,79
27.12.2019 21:25;3241,17
27.12.2019 21:30;3240,77
27.12.2019 21:35;3240,99
27.12.2019 21:40;3237,73
27.12.2019 21:45;3236,11
27.12.2019 21:50;3238,3
27.12.2019 21:55;3239,95
27.12.2019 22:00;3240,02
27.12.2019 22:05;3240,02
27.12.2019 22:10;3240,02
30.12.2019 15:30;3235,31
30.12.2019 15:35;3228,62
30.12.2019 15:40;3225,94
30.12.2019 15:45;3224,04
30.12.2019 15:50;3226,67
30.12.2019 15:55;3225,02
30.12.2019 16:00;3224,34
30.12.2019 16:05;3225,7
30.12.2019 16:10;3218,83
30.12.2019 16:15;3218,71
30.12.2019 16:20;3218,27
30.12.2019 16:25;3218,99
30.12.2019 16:30;3217,57
30.12.2019 16:35;3220,68
30.12.2019 16:40;3221,27
30.12.2019 16:45;3220,54
30.12.2019 16:50;3222,18
30.12.2019 16:55;3222,51
30.12.2019 17:00;3219,95
30.12.2019 17:05;3219,39
30.12.2019 17:10;3222,24
30.12.2019 17:15;3223,68
30.12.2019 17:20;3225,01
30.12.2019 17:25;3224,38
30.12.2019 17:30;3222,63
30.12.2019 17:35;3223,52
30.12.2019 17:40;3224,9
30.12.2019 17:45;3226,04
30.12.2019 17:50;3225,76
30.12.2019 17:55;3225,26
30.12.2019 18:00;3225,9
30.12.2019 18:05;3226,91
30.12.2019 18:10;3227,1
30.12.2019 18:15;3227,46
30.12.2019 18:20;3227,1
30.12.2019 18:25;3229,22
30.12.2019 18:30;3229,86
30.12.2019 18:35;3230,17
30.12.2019 18:40;3229,55
30.12.2019 18:45;3230,07
30.12.2019 18:50;3230,17
30.12.2019 18:55;3229,16
30.12.2019 19:00;3227,5
30.12.2019 19:05;3227,52
30.12.2019 19:10;3228,24
30.12.2019 19:15;3227,59
30.12.2019 19:20;3227,63
30.12.2019 19:25;3226,53
30.12.2019 19:30;3226,27
30.12.2019 19:35;3227,12
30.12.2019 19:40;3226,92
30.12.2019 19:45;3226,01
30.12.2019 19:50;3226,77
30.12.2019 19:55;3227,87
30.12.2019 20:00;3224,71
30.12.2019 20:05;3224,06
30.12.2019 20:10;3223,53
30.12.2019 20:15;3223,67
30.12.2019 20:20;3222,09
30.12.2019 20:25;3223,08
30.12.2019 20:30;3222,12
30.12.2019 20:35;3222,1
30.12.2019 20:40;3222,77
30.12.2019 20:45;3222,99
30.12.2019 20:50;3222,63
30.12.2019 20:55;3222,04
30.12.2019 21:00;3223,16
30.12.2019 21:05;3223,41
30.12.2019 21:10;3222,99
30.12.2019 21:15;3223,79
30.12.2019 21:20;3224,07
30.12.2019 21:25;3224,13
30.12.2019 21:30;3222,29
30.12.2019 21:35;3222,61
30.12.2019 21:40;3221,73
30.12.2019 21:45;3221,67
30.12.2019 21:50;3220,43
30.12.2019 21:55;3221,81
30.12.2019 22:00;3221,3
30.12.2019 22:05;3221,29
30.12.2019 22:10;3221,29
31.12.2019 15:30;3217,82
31.12.2019 15:35;3222,04
31.12.2019 15:40;3221,44
31.12.2019 15:45;3224,83
31.12.2019 15:50;3222,91
31.12.2019 15:55;3222,76
31.12.2019 16:00;3220,46
31.12.2019 16:05;3221,53
31.12.2019 16:10;3220,95
31.12.2019 16:15;3221,63
31.12.2019 16:20;3220,72
31.12.2019 16:25;3217,86
31.12.2019 16:30;3216,85
31.12.2019 16:35;3218,04
31.12.2019 16:40;3216,75
31.12.2019 16:45;3215,81
31.12.2019 16:50;3215,76
31.12.2019 16:55;3214,64
31.12.2019 17:00;3216,49
31.12.2019 17:05;3216,15
31.12.2019 17:10;3216,06
31.12.2019 17:15;3216,92
31.12.2019 17:20;3216,13
31.12.2019 17:25;3215,34
31.12.2019 17:30;3214,02
31.12.2019 17:35;3215,04
31.12.2019 17:40;3216,34
31.12.2019 17:45;3218,02
31.12.2019 17:50;3217,01
31.12.2019 17:55;3216,35
31.12.2019 18:00;3216,47
31.12.2019 18:05;3216,15
31.12.2019 18:10;3215,51
31.12.2019 18:15;3214,93
31.12.2019 18:20;3215,06
31.12.2019 18:25;3216,7
31.12.2019 18:30;3217,17
31.12.2019 18:35;3217,18
31.12.2019 18:40;3217,51
31.12.2019 18:45;3217,29
31.12.2019 18:50;3217,51
31.12.2019 18:55;3216,99
31.12.2019 19:00;3217,06
31.12.2019 19:05;3218,03
31.12.2019 19:10;3218,13
31.12.2019 19:15;3217,1
31.12.2019 19:20;3217,43
31.12.2019 19:25;3217,33
31.12.2019 19:30;3218,11
31.12.2019 19:35;3218,63
31.12.2019 19:40;3218,66
31.12.2019 19:45;3219,06
31.12.2019 19:50;3219,09
31.12.2019 19:55;3219,38
31.12.2019 20:00;3218,98
31.12.2019 20:05;3219,21
31.12.2019 20:10;3218,42
31.12.2019 20:15;3218,81
31.12.2019 20:20;3219,67
31.12.2019 20:25;3220,34
31.12.2019 20:30;3220,57
31.12.2019 20:35;3220,35
31.12.2019 20:40;3220,53
31.12.2019 20:45;3220,58
31.12.2019 20:50;3219,59
31.12.2019 20:55;3219,74
31.12.2019 21:00;3221,06
31.12.2019 21:05;3220,58
31.12.2019 21:10;3221,63
31.12.2019 21:15;3222,49
31.12.2019 21:20;3222,82
31.12.2019 21:25;3224,16
31.12.2019 21:30;3225,19
31.12.2019 21:35;3224,92
31.12.2019 21:40;3226,69
31.12.2019 21:45;3225,98
31.12.2019 21:50;3228,82
31.12.2019 21:55;3229,7
31.12.2019 22:00;3230,76
31.12.2019 22:05;3230,78
31.12.2019 22:10;3230,78
02.01.2020 15:30;3246,89
02.01.2020 15:35;3248,39
02.01.2020 15:40;3248,67
02.01.2020 15:45;3247,38
02.01.2020 15:50;3246,18
02.01.2020 15:55;3248,7
02.01.2020 16:00;3245,59
02.01.2020 16:05;3245,79
02.01.2020 16:10;3241,3
02.01.2020 16:15;3239,41
02.01.2020 16:20;3237,94
02.01.2020 16:25;3239,69
02.01.2020 16:30;3239,56
02.01.2020 16:35;3237,58
02.01.2020 16:40;3239,01
02.01.2020 16:45;3238,07
02.01.2020 16:50;3239,23
02.01.2020 16:55;3242,45
02.01.2020 17:00;3242,16
02.01.2020 17:05;3242,73
02.01.2020 17:10;3243,44
02.01.2020 17:15;3241,77
02.01.2020 17:20;3242,96
02.01.2020 17:25;3241,72
02.01.2020 17:30;3237,14
02.01.2020 17:35;3238,59
02.01.2020 17:40;3239,12
02.01.2020 17:45;3239,51
02.01.2020 17:50;3240,56
02.01.2020 17:55;3240,4
02.01.2020 18:00;3240,52
02.01.2020 18:05;3241,32
02.01.2020 18:10;3240,52
02.01.2020 18:15;3241,97
02.01.2020 18:20;3242,06
02.01.2020 18:25;3241,4
02.01.2020 18:30;3241,66
02.01.2020 18:35;3243,26
02.01.2020 18:40;3243,52
02.01.2020 18:45;3243,25
02.01.2020 18:50;3243,34
02.01.2020 18:55;3243,4
02.01.2020 19:00;3241,95
02.01.2020 19:05;3241,14
02.01.2020 19:10;3240,44
02.01.2020 19:15;3240,31
02.01.2020 19:20;3241,22
02.01.2020 19:25;3240,68
02.01.2020 19:30;3240,18
02.01.2020 19:35;3240,51
02.01.2020 19:40;3239,79
02.01.2020 19:45;3241,34
02.01.2020 19:50;3240,08
02.01.2020 19:55;3241,36
02.01.2020 20:00;3242,34
02.01.2020 20:05;3242,46
02.01.2020 20:10;3242,85
02.01.2020 20:15;3243,45
02.01.2020 20:20;3245,19
02.01.2020 20:25;3245,36
02.01.2020 20:30;3245,2
02.01.2020 20:35;3245,5
02.01.2020 20:40;3247,85
02.01.2020 20:45;3247,76
02.01.2020 20:50;3247,61
02.01.2020 20:55;3247,72
02.01.2020 21:00;3248,14
02.01.2020 21:05;3247,28
02.01.2020 21:10;3248,42
02.01.2020 21:15;3247,88
02.01.2020 21:20;3248,79
02.01.2020 21:25;3248,73
02.01.2020 21:30;3250,2
02.01.2020 21:35;3250
02.01.2020 21:40;3250,82
02.01.2020 21:45;3251,15
02.01.2020 21:50;3255,96
02.01.2020 21:55;3258,14
02.01.2020 22:00;3257,85
02.01.2020 22:05;3257,85
02.01.2020 22:10;3257,85
03.01.2020 15:30;3235,78
03.01.2020 15:35;3233,15
03.01.2020 15:40;3238,64
03.01.2020 15:45;3238,15
03.01.2020 15:50;3236,18
03.01.2020 15:55;3237,65
03.01.2020 16:00;3231,91
03.01.2020 16:05;3234,74
03.01.2020 16:10;3236,4
03.01.2020 16:15;3234,29
03.01.2020 16:20;3235,3
03.01.2020 16:25;3237,68
03.01.2020 16:30;3237,71
03.01.2020 16:35;3237,5
03.01.2020 16:40;3239,93
03.01.2020 16:45;3237,7
03.01.2020 16:50;3234,95
03.01.2020 16:55;3234,68
03.01.2020 17:00;3233,19
03.01.2020 17:05;3232,51
03.01.2020 17:10;3234,9
03.01.2020 17:15;3234,84
03.01.2020 17:20;3236,02
03.01.2020 17:25;3236
03.01.2020 17:30;3238,8
03.01.2020 17:35;3238,96
03.01.2020 17:40;3239,76
03.01.2020 17:45;3240,03
03.01.2020 17:50;3241,66
03.01.2020 17:55;3241,27
03.01.2020 18:00;3244,27
03.01.2020 18:05;3243,99
03.01.2020 18:10;3242,11
03.01.2020 18:15;3243
03.01.2020 18:20;3243,38
03.01.2020 18:25;3243,02
03.01.2020 18:30;3244,13
03.01.2020 18:35;3245,05
03.01.2020 18:40;3244,93
03.01.2020 18:45;3245,15
03.01.2020 18:50;3245
03.01.2020 18:55;3244,02
03.01.2020 19:00;3243,97
03.01.2020 19:05;3244,52
03.01.2020 19:10;3244,3
03.01.2020 19:15;3242,02
03.01.2020 19:20;3243,5
03.01.2020 19:25;3243,94
03.01.2020 19:30;3240,83
03.01.2020 19:35;3237,99
03.01.2020 19:40;3239,48
03.01.2020 19:45;3240,51
03.01.2020 19:50;3239,13
03.01.2020 19:55;3239,17
03.01.2020 20:00;3237
03.01.2020 20:05;3236,42
03.01.2020 20:10;3235,91
03.01.2020 20:15;3237,58
03.01.2020 20:20;3237,89
03.01.2020 20:25;3237,98
03.01.2020 20:30;3237,96
03.01.2020 20:35;3239,27
03.01.2020 20:40;3240,2
03.01.2020 20:45;3240,12
03.01.2020 20:50;3241,53
03.01.2020 20:55;3242,25
03.01.2020 21:00;3244,36
03.01.2020 21:05;3242,94
03.01.2020 21:10;3241,77
03.01.2020 21:15;3240,8
03.01.2020 21:20;3238,71
03.01.2020 21:25;3238,3
03.01.2020 21:30;3236,17
03.01.2020 21:35;3235,2
03.01.2020 21:40;3237,41
03.01.2020 21:45;3236,14
03.01.2020 21:50;3237,45
03.01.2020 21:55;3234,35
03.01.2020 22:00;3234,84
03.01.2020 22:05;3234,85
03.01.2020 22:10;3234,85
06.01.2020 15:30;3221,16
06.01.2020 15:35;3222,06
06.01.2020 15:40;3223,6
06.01.2020 15:45;3225,52
06.01.2020 15:50;3224,58
06.01.2020 15:55;3225,89
06.01.2020 16:00;3226,2
06.01.2020 16:05;3226,32
06.01.2020 16:10;3227,85
06.01.2020 16:15;3229,01
06.01.2020 16:20;3229,62
06.01.2020 16:25;3230,73
06.01.2020 16:30;3229,29
06.01.2020 16:35;3229,67
06.01.2020 16:40;3233,45
06.01.2020 16:45;3234,1
06.01.2020 16:50;3234,58
06.01.2020 16:55;3232,11
06.01.2020 17:00;3231,95
06.01.2020 17:05;3233,31
06.01.2020 17:10;3234,55
06.01.2020 17:15;3233,6
06.01.2020 17:20;3232,93
06.01.2020 17:25;3232,77
06.01.2020 17:30;3234,06
06.01.2020 17:35;3233,59
06.01.2020 17:40;3233,66
06.01.2020 17:45;3232,68
06.01.2020 17:50;3231,86
06.01.2020 17:55;3232,84
06.01.2020 18:00;3231,85
06.01.2020 18:05;3233,37
06.01.2020 18:10;3232,12
06.01.2020 18:15;3232,28
06.01.2020 18:20;3232,97
06.01.2020 18:25;3232,91
06.01.2020 18:30;3233,42
06.01.2020 18:35;3232,72
06.01.2020 18:40;3234,8
06.01.2020 18:45;3233,82
06.01.2020 18:50;3232,99
06.01.2020 18:55;3233,95
06.01.2020 19:00;3234,82
06.01.2020 19:05;3236,41
06.01.2020 19:10;3237,22
06.01.2020 19:15;3236,9
06.01.2020 19:20;3237,43
06.01.2020 19:25;3238,04
06.01.2020 19:30;3237,39
06.01.2020 19:35;3237,65
06.01.2020 19:40;3237,79
06.01.2020 19:45;3238,3
06.01.2020 19:50;3237,97
06.01.2020 19:55;3237,52
06.01.2020 20:00;3237,06
06.01.2020 20:05;3238,58
06.01.2020 20:10;3240,97
06.01.2020 20:15;3241,01
06.01.2020 20:20;3240,68
06.01.2020 20:25;3240,22
06.01.2020 20:30;3239,54
06.01.2020 20:35;3239,1
06.01.2020 20:40;3239,34
06.01.2020 20:45;3239,26
06.01.2020 20:50;3239,54
06.01.2020 20:55;3239,76
06.01.2020 21:00;3239,53
06.01.2020 21:05;3239,76
06.01.2020 21:10;3241,71
06.01.2020 21:15;3240,88
06.01.2020 21:20;3241,51
06.01.2020 21:25;3240,54
06.01.2020 21:30;3239,46
06.01.2020 21:35;3240,34
06.01.2020 21:40;3241,1
06.01.2020 21:45;3242,93
06.01.2020 21:50;3245,02
06.01.2020 21:55;3246,23
06.01.2020 22:00;3246,3
06.01.2020 22:05;3246,28
06.01.2020 22:10;3246,28
07.01.2020 15:30;3241,21
07.01.2020 15:35;3236,72
07.01.2020 15:40;3234,25
07.01.2020 15:45;3234,83
07.01.2020 15:50;3233,31
07.01.2020 15:55;3235,84
07.01.2020 16:00;3237,08
07.01.2020 16:05;3237,25
07.01.2020 16:10;3238,92
07.01.2020 16:15;3238,25
07.01.2020 16:20;3237,57
07.01.2020 16:25;3238,82
07.01.2020 16:30;3236,65
07.01.2020 16:35;3238,22
07.01.2020 16:40;3238,29
07.01.2020 16:45;3239,67
07.01.2020 16:50;3240,09
07.01.2020 16:55;3242,18
07.01.2020 17:00;3243,94
07.01.2020 17:05;3243,28
07.01.2020 17:10;3243,79
07.01.2020 17:15;3243,96
07.01.2020 17:20;3244,4
07.01.2020 17:25;3243,87
07.01.2020 17:30;3241,23
07.01.2020 17:35;3241,19
07.01.2020 17:40;3240,25
07.01.2020 17:45;3238,59
07.01.2020 17:50;3237,93
07.01.2020 17:55;3238,03
07.01.2020 18:00;3237,74
07.01.2020 18:05;3237,93
07.01.2020 18:10;3237,73
07.01.2020 18:15;3239,12
07.01.2020 18:20;3239,52
07.01.2020 18:25;3239,34
07.01.2020 18:30;3237,87
07.01.2020 18:35;3237,81
07.01.2020 18:40;3238,35
07.01.2020 18:45;3237,25
07.01.2020 18:50;3237,71
07.01.2020 18:55;3238,37
07.01.2020 19:00;3239,46
07.01.2020 19:05;3239,63
07.01.2020 19:10;3240,18
07.01.2020 19:15;3240,6
07.01.2020 19:20;3240,2
